month,year,kraj,celkem,m_do_65,z_do_65,monthly_min_wage,monthly_inflation_rate_wrt_last_year,reer
august,2011,KVK,,,,8000,1.7,98.96
august,2011,LBK,,,,8000,1.7,98.96
august,2011,MSK,,,,8000,1.7,98.96
august,2011,OLK,,,,8000,1.7,98.96
august,2011,PAK,,,,8000,1.7,98.96
august,2011,PHA,,,,8000,1.7,98.96
august,2011,PLK,,,,8000,1.7,98.96
august,2011,STC,,,,8000,1.7,98.96
august,2011,ULK,,,,8000,1.7,98.96
august,2011,VYS,,,,8000,1.7,98.96
august,2011,ZLK,,,,8000,1.7,98.96
september,2011,HKK,,,,8000,1.8,98.96
september,2011,JHC,,,,8000,1.8,98.96
september,2011,JHM,,,,8000,1.8,98.96
september,2011,KVK,,,,8000,1.8,98.96
september,2011,LBK,,,,8000,1.8,98.96
september,2011,MSK,,,,8000,1.8,98.96
september,2011,OLK,,,,8000,1.8,98.96
september,2011,PAK,,,,8000,1.8,98.96
september,2011,PHA,,,,8000,1.8,98.96
september,2011,PLK,,,,8000,1.8,98.96
september,2011,STC,,,,8000,1.8,98.96
september,2011,ULK,,,,8000,1.8,98.96
september,2011,VYS,,,,8000,1.8,98.96
september,2011,ZLK,,,,8000,1.8,98.96
october,2011,HKK,,,,8000,2.3,95.56
october,2011,JHC,,,,8000,2.3,95.56
october,2011,JHM,,,,8000,2.3,95.56
october,2011,KVK,,,,8000,2.3,95.56
october,2011,LBK,,,,8000,2.3,95.56
october,2011,MSK,,,,8000,2.3,95.56
october,2011,OLK,,,,8000,2.3,95.56
october,2011,PAK,,,,8000,2.3,95.56
october,2011,PHA,,,,8000,2.3,95.56
october,2011,PLK,,,,8000,2.3,95.56
october,2011,STC,,,,8000,2.3,95.56
october,2011,ULK,,,,8000,2.3,95.56
october,2011,VYS,,,,8000,2.3,95.56
october,2011,ZLK,,,,8000,2.3,95.56
november,2011,HKK,,,,8000,2.5,95.56
november,2011,JHC,,,,8000,2.5,95.56
november,2011,JHM,,,,8000,2.5,95.56
november,2011,KVK,,,,8000,2.5,95.56
november,2011,LBK,,,,8000,2.5,95.56
november,2011,MSK,,,,8000,2.5,95.56
november,2011,OLK,,,,8000,2.5,95.56
november,2011,PAK,,,,8000,2.5,95.56
november,2011,PHA,,,,8000,2.5,95.56
november,2011,PLK,,,,8000,2.5,95.56
november,2011,STC,,,,8000,2.5,95.56
november,2011,ULK,,,,8000,2.5,95.56
november,2011,VYS,,,,8000,2.5,95.56
november,2011,ZLK,,,,8000,2.5,95.56
december,2011,HKK,,,,8000,2.4,95.56
december,2011,JHC,,,,8000,2.4,95.56
december,2011,JHM,,,,8000,2.4,95.56
december,2011,KVK,,,,8000,2.4,95.56
december,2011,LBK,,,,8000,2.4,95.56
december,2011,MSK,,,,8000,2.4,95.56
december,2011,OLK,,,,8000,2.4,95.56
december,2011,PAK,,,,8000,2.4,95.56
december,2011,PHA,,,,8000,2.4,95.56
december,2011,PLK,,,,8000,2.4,95.56
december,2011,STC,,,,8000,2.4,95.56
december,2011,ULK,,,,8000,2.4,95.56
december,2011,VYS,,,,8000,2.4,95.56
december,2011,ZLK,,,,8000,2.4,95.56
january,2012,HKK,,,,8000,3.5,95.92
january,2012,JHC,,,,8000,3.5,95.92
january,2012,JHM,,,,8000,3.5,95.92
january,2012,KVK,,,,8000,3.5,95.92
january,2012,LBK,,,,8000,3.5,95.92
january,2012,MSK,,,,8000,3.5,95.92
january,2012,OLK,,,,8000,3.5,95.92
january,2012,PAK,,,,8000,3.5,95.92
january,2012,PHA,,,,8000,3.5,95.92
january,2012,PLK,,,,8000,3.5,95.92
january,2012,STC,,,,8000,3.5,95.92
january,2012,ULK,,,,8000,3.5,95.92
january,2012,VYS,,,,8000,3.5,95.92
january,2012,ZLK,,,,8000,3.5,95.92
february,2012,HKK,,,,8000,3.7,95.92
february,2012,JHC,,,,8000,3.7,95.92
february,2012,JHM,,,,8000,3.7,95.92
february,2012,KVK,,,,8000,3.7,95.92
february,2012,LBK,,,,8000,3.7,95.92
february,2012,MSK,,,,8000,3.7,95.92
february,2012,OLK,,,,8000,3.7,95.92
february,2012,PAK,,,,8000,3.7,95.92
february,2012,PHA,,,,8000,3.7,95.92
february,2012,PLK,,,,8000,3.7,95.92
february,2012,STC,,,,8000,3.7,95.92
february,2012,ULK,,,,8000,3.7,95.92
february,2012,VYS,,,,8000,3.7,95.92
february,2012,ZLK,,,,8000,3.7,95.92
march,2012,HKK,,,,8000,3.8,95.92
march,2012,JHC,,,,8000,3.8,95.92
march,2012,JHM,,,,8000,3.8,95.92
march,2012,KVK,,,,8000,3.8,95.92
march,2012,LBK,,,,8000,3.8,95.92
march,2012,MSK,,,,8000,3.8,95.92
march,2012,OLK,,,,8000,3.8,95.92
march,2012,PAK,,,,8000,3.8,95.92
march,2012,PHA,,,,8000,3.8,95.92
march,2012,PLK,,,,8000,3.8,95.92
march,2012,STC,,,,8000,3.8,95.92
march,2012,ULK,,,,8000,3.8,95.92
march,2012,VYS,,,,8000,3.8,95.92
march,2012,ZLK,,,,8000,3.8,95.92
april,2012,HKK,,,,8000,3.5,94.72
april,2012,JHC,,,,8000,3.5,94.72
april,2012,JHM,,,,8000,3.5,94.72
april,2012,KVK,,,,8000,3.5,94.72
april,2012,LBK,,,,8000,3.5,94.72
april,2012,MSK,,,,8000,3.5,94.72
april,2012,OLK,,,,8000,3.5,94.72
april,2012,PAK,,,,8000,3.5,94.72
april,2012,PHA,,,,8000,3.5,94.72
april,2012,PLK,,,,8000,3.5,94.72
april,2012,STC,,,,8000,3.5,94.72
april,2012,ULK,,,,8000,3.5,94.72
april,2012,VYS,,,,8000,3.5,94.72
april,2012,ZLK,,,,8000,3.5,94.72
may,2012,HKK,,,,8000,3.2,94.72
may,2012,JHC,,,,8000,3.2,94.72
may,2012,JHM,,,,8000,3.2,94.72
may,2012,KVK,,,,8000,3.2,94.72
may,2012,LBK,,,,8000,3.2,94.72
may,2012,MSK,,,,8000,3.2,94.72
may,2012,OLK,,,,8000,3.2,94.72
may,2012,PAK,,,,8000,3.2,94.72
may,2012,PHA,,,,8000,3.2,94.72
may,2012,PLK,,,,8000,3.2,94.72
may,2012,STC,,,,8000,3.2,94.72
may,2012,ULK,,,,8000,3.2,94.72
may,2012,VYS,,,,8000,3.2,94.72
may,2012,ZLK,,,,8000,3.2,94.72
june,2012,HKK,,,,8000,3.5,94.72
june,2012,JHC,,,,8000,3.5,94.72
june,2012,JHM,,,,8000,3.5,94.72
june,2012,KVK,,,,8000,3.5,94.72
june,2012,LBK,,,,8000,3.5,94.72
june,2012,MSK,,,,8000,3.5,94.72
june,2012,OLK,,,,8000,3.5,94.72
june,2012,PAK,,,,8000,3.5,94.72
june,2012,PHA,,,,8000,3.5,94.72
june,2012,PLK,,,,8000,3.5,94.72
june,2012,STC,,,,8000,3.5,94.72
june,2012,ULK,,,,8000,3.5,94.72
june,2012,VYS,,,,8000,3.5,94.72
june,2012,ZLK,,,,8000,3.5,94.72
july,2012,HKK,,,,8000,3.1,94.28
july,2012,JHC,,,,8000,3.1,94.28
july,2012,JHM,,,,8000,3.1,94.28
july,2012,KVK,,,,8000,3.1,94.28
july,2012,LBK,,,,8000,3.1,94.28
july,2012,MSK,,,,8000,3.1,94.28
july,2012,OLK,,,,8000,3.1,94.28
july,2012,PAK,,,,8000,3.1,94.28
july,2012,PHA,,,,8000,3.1,94.28
july,2012,PLK,,,,8000,3.1,94.28
july,2012,STC,,,,8000,3.1,94.28
july,2012,ULK,,,,8000,3.1,94.28
july,2012,VYS,,,,8000,3.1,94.28
july,2012,ZLK,,,,8000,3.1,94.28
august,2012,HKK,,,,8000,3.3,94.28
august,2012,JHC,,,,8000,3.3,94.28
august,2012,JHM,,,,8000,3.3,94.28
august,2012,KVK,,,,8000,3.3,94.28
august,2012,LBK,,,,8000,3.3,94.28
august,2012,MSK,,,,8000,3.3,94.28
august,2012,OLK,,,,8000,3.3,94.28
august,2012,PAK,,,,8000,3.3,94.28
august,2012,PHA,,,,8000,3.3,94.28
august,2012,PLK,,,,8000,3.3,94.28
august,2012,STC,,,,8000,3.3,94.28
august,2012,ULK,,,,8000,3.3,94.28
august,2012,VYS,,,,8000,3.3,94.28
august,2012,ZLK,,,,8000,3.3,94.28
september,2012,HKK,,,,8000,3.4,94.28
september,2012,JHC,,,,8000,3.4,94.28
september,2012,JHM,,,,8000,3.4,94.28
september,2012,KVK,,,,8000,3.4,94.28
september,2012,LBK,,,,8000,3.4,94.28
september,2012,MSK,,,,8000,3.4,94.28
september,2012,OLK,,,,8000,3.4,94.28
september,2012,PAK,,,,8000,3.4,94.28
september,2012,PHA,,,,8000,3.4,94.28
september,2012,PLK,,,,8000,3.4,94.28
september,2012,STC,,,,8000,3.4,94.28
september,2012,ULK,,,,8000,3.4,94.28
september,2012,VYS,,,,8000,3.4,94.28
september,2012,ZLK,,,,8000,3.4,94.28
october,2012,HKK,,,,8000,3.4,95.89
october,2012,JHC,,,,8000,3.4,95.89
october,2012,JHM,,,,8000,3.4,95.89
october,2012,KVK,,,,8000,3.4,95.89
october,2012,LBK,,,,8000,3.4,95.89
october,2012,MSK,,,,8000,3.4,95.89
october,2012,OLK,,,,8000,3.4,95.89
october,2012,PAK,,,,8000,3.4,95.89
october,2012,PHA,,,,8000,3.4,95.89
october,2012,PLK,,,,8000,3.4,95.89
october,2012,STC,,,,8000,3.4,95.89
october,2012,ULK,,,,8000,3.4,95.89
october,2012,VYS,,,,8000,3.4,95.89
october,2012,ZLK,,,,8000,3.4,95.89
november,2012,HKK,,,,8000,2.7,95.89
november,2012,JHC,,,,8000,2.7,95.89
november,2012,JHM,,,,8000,2.7,95.89
november,2012,KVK,,,,8000,2.7,95.89
november,2012,LBK,,,,8000,2.7,95.89
november,2012,MSK,,,,8000,2.7,95.89
november,2012,OLK,,,,8000,2.7,95.89
november,2012,PAK,,,,8000,2.7,95.89
november,2012,PHA,,,,8000,2.7,95.89
november,2012,PLK,,,,8000,2.7,95.89
november,2012,STC,,,,8000,2.7,95.89
november,2012,ULK,,,,8000,2.7,95.89
november,2012,VYS,,,,8000,2.7,95.89
november,2012,ZLK,,,,8000,2.7,95.89
december,2012,HKK,,,,8000,2.4,95.89
december,2012,JHC,,,,8000,2.4,95.89
december,2012,JHM,,,,8000,2.4,95.89
december,2012,KVK,,,,8000,2.4,95.89
december,2012,LBK,,,,8000,2.4,95.89
december,2012,MSK,,,,8000,2.4,95.89
december,2012,OLK,,,,8000,2.4,95.89
december,2012,PAK,,,,8000,2.4,95.89
december,2012,PHA,,,,8000,2.4,95.89
december,2012,PLK,,,,8000,2.4,95.89
december,2012,STC,,,,8000,2.4,95.89
december,2012,ULK,,,,8000,2.4,95.89
december,2012,VYS,,,,8000,2.4,95.89
december,2012,ZLK,,,,8000,2.4,95.89
january,2013,HKK,,,,8000,1.9,92.77
january,2013,JHC,,,,8000,1.9,92.77
january,2013,JHM,,,,8000,1.9,92.77
january,2013,KVK,,,,8000,1.9,92.77
january,2013,LBK,,,,8000,1.9,92.77
january,2013,MSK,,,,8000,1.9,92.77
january,2013,OLK,,,,8000,1.9,92.77
january,2013,PAK,,,,8000,1.9,92.77
january,2013,PHA,,,,8000,1.9,92.77
january,2013,PLK,,,,8000,1.9,92.77
january,2013,STC,,,,8000,1.9,92.77
january,2013,ULK,,,,8000,1.9,92.77
january,2013,VYS,,,,8000,1.9,92.77
january,2013,ZLK,,,,8000,1.9,92.77
february,2013,HKK,,,,8000,1.7,92.77
february,2013,JHC,,,,8000,1.7,92.77
february,2013,JHM,,,,8000,1.7,92.77
february,2013,KVK,,,,8000,1.7,92.77
february,2013,LBK,,,,8000,1.7,92.77
february,2013,MSK,,,,8000,1.7,92.77
february,2013,OLK,,,,8000,1.7,92.77
february,2013,PAK,,,,8000,1.7,92.77
february,2013,PHA,,,,8000,1.7,92.77
february,2013,PLK,,,,8000,1.7,92.77
february,2013,STC,,,,8000,1.7,92.77
february,2013,ULK,,,,8000,1.7,92.77
february,2013,VYS,,,,8000,1.7,92.77
february,2013,ZLK,,,,8000,1.7,92.77
march,2013,HKK,,,,8000,1.7,92.77
march,2013,JHC,,,,8000,1.7,92.77
march,2013,JHM,,,,8000,1.7,92.77
march,2013,KVK,,,,8000,1.7,92.77
march,2013,LBK,,,,8000,1.7,92.77
march,2013,MSK,,,,8000,1.7,92.77
march,2013,OLK,,,,8000,1.7,92.77
march,2013,PAK,,,,8000,1.7,92.77
march,2013,PHA,,,,8000,1.7,92.77
march,2013,PLK,,,,8000,1.7,92.77
march,2013,STC,,,,8000,1.7,92.77
march,2013,ULK,,,,8000,1.7,92.77
march,2013,VYS,,,,8000,1.7,92.77
march,2013,ZLK,,,,8000,1.7,92.77
april,2013,HKK,,,,8000,1.7,92.37
april,2013,JHC,,,,8000,1.7,92.37
april,2013,JHM,,,,8000,1.7,92.37
april,2013,KVK,,,,8000,1.7,92.37
april,2013,LBK,,,,8000,1.7,92.37
april,2013,MSK,,,,8000,1.7,92.37
april,2013,OLK,,,,8000,1.7,92.37
april,2013,PAK,,,,8000,1.7,92.37
april,2013,PHA,,,,8000,1.7,92.37
april,2013,PLK,,,,8000,1.7,92.37
april,2013,STC,,,,8000,1.7,92.37
april,2013,ULK,,,,8000,1.7,92.37
april,2013,VYS,,,,8000,1.7,92.37
april,2013,ZLK,,,,8000,1.7,92.37
may,2013,HKK,,,,8000,1.3,92.37
may,2013,JHC,,,,8000,1.3,92.37
may,2013,JHM,,,,8000,1.3,92.37
may,2013,KVK,,,,8000,1.3,92.37
may,2013,LBK,,,,8000,1.3,92.37
may,2013,MSK,,,,8000,1.3,92.37
may,2013,OLK,,,,8000,1.3,92.37
may,2013,PAK,,,,8000,1.3,92.37
may,2013,PHA,,,,8000,1.3,92.37
may,2013,PLK,,,,8000,1.3,92.37
may,2013,STC,,,,8000,1.3,92.37
may,2013,ULK,,,,8000,1.3,92.37
may,2013,VYS,,,,8000,1.3,92.37
may,2013,ZLK,,,,8000,1.3,92.37
june,2013,HKK,,,,8000,1.6,92.37
june,2013,JHC,,,,8000,1.6,92.37
june,2013,JHM,,,,8000,1.6,92.37
june,2013,KVK,,,,8000,1.6,92.37
june,2013,LBK,,,,8000,1.6,92.37
june,2013,MSK,,,,8000,1.6,92.37
june,2013,OLK,,,,8000,1.6,92.37
june,2013,PAK,,,,8000,1.6,92.37
june,2013,PHA,,,,8000,1.6,92.37
june,2013,PLK,,,,8000,1.6,92.37
june,2013,STC,,,,8000,1.6,92.37
june,2013,ULK,,,,8000,1.6,92.37
june,2013,VYS,,,,8000,1.6,92.37
june,2013,ZLK,,,,8000,1.6,92.37
july,2013,HKK,,,,8000,1.4,93.14
july,2013,JHC,,,,8000,1.4,93.14
july,2013,JHM,,,,8000,1.4,93.14
july,2013,KVK,,,,8000,1.4,93.14
july,2013,LBK,,,,8000,1.4,93.14
july,2013,MSK,,,,8000,1.4,93.14
july,2013,OLK,,,,8000,1.4,93.14
july,2013,PAK,,,,8000,1.4,93.14
july,2013,PHA,,,,8000,1.4,93.14
july,2013,PLK,,,,8000,1.4,93.14
july,2013,STC,,,,8000,1.4,93.14
july,2013,ULK,,,,8000,1.4,93.14
july,2013,VYS,,,,8000,1.4,93.14
july,2013,ZLK,,,,8000,1.4,93.14
august,2013,HKK,,,,8500,1.3,93.14
august,2013,JHC,,,,8500,1.3,93.14
august,2013,JHM,,,,8500,1.3,93.14
august,2013,KVK,,,,8500,1.3,93.14
august,2013,LBK,,,,8500,1.3,93.14
august,2013,MSK,,,,8500,1.3,93.14
august,2013,OLK,,,,8500,1.3,93.14
august,2013,PAK,,,,8500,1.3,93.14
august,2013,PHA,,,,8500,1.3,93.14
august,2013,PLK,,,,8500,1.3,93.14
august,2013,STC,,,,8500,1.3,93.14
august,2013,ULK,,,,8500,1.3,93.14
august,2013,VYS,,,,8500,1.3,93.14
august,2013,ZLK,,,,8500,1.3,93.14
september,2013,HKK,,,,8500,1.0,93.14
september,2013,JHC,,,,8500,1.0,93.14
september,2013,JHM,,,,8500,1.0,93.14
september,2013,KVK,,,,8500,1.0,93.14
september,2013,LBK,,,,8500,1.0,93.14
september,2013,MSK,,,,8500,1.0,93.14
september,2013,OLK,,,,8500,1.0,93.14
september,2013,PAK,,,,8500,1.0,93.14
september,2013,PHA,,,,8500,1.0,93.14
september,2013,PLK,,,,8500,1.0,93.14
september,2013,STC,,,,8500,1.0,93.14
september,2013,ULK,,,,8500,1.0,93.14
september,2013,VYS,,,,8500,1.0,93.14
september,2013,ZLK,,,,8500,1.0,93.14
october,2013,HKK,,,,8500,0.9,89.27
october,2013,JHC,,,,8500,0.9,89.27
october,2013,JHM,,,,8500,0.9,89.27
october,2013,KVK,,,,8500,0.9,89.27
october,2013,LBK,,,,8500,0.9,89.27
october,2013,MSK,,,,8500,0.9,89.27
october,2013,OLK,,,,8500,0.9,89.27
october,2013,PAK,,,,8500,0.9,89.27
october,2013,PHA,,,,8500,0.9,89.27
october,2013,PLK,,,,8500,0.9,89.27
october,2013,STC,,,,8500,0.9,89.27
october,2013,ULK,,,,8500,0.9,89.27
october,2013,VYS,,,,8500,0.9,89.27
october,2013,ZLK,,,,8500,0.9,89.27
november,2013,HKK,,,,8500,1.1,89.27
november,2013,JHC,,,,8500,1.1,89.27
november,2013,JHM,,,,8500,1.1,89.27
november,2013,KVK,,,,8500,1.1,89.27
november,2013,LBK,,,,8500,1.1,89.27
november,2013,MSK,,,,8500,1.1,89.27
november,2013,OLK,,,,8500,1.1,89.27
november,2013,PAK,,,,8500,1.1,89.27
november,2013,PHA,,,,8500,1.1,89.27
november,2013,PLK,,,,8500,1.1,89.27
november,2013,STC,,,,8500,1.1,89.27
november,2013,ULK,,,,8500,1.1,89.27
november,2013,VYS,,,,8500,1.1,89.27
november,2013,ZLK,,,,8500,1.1,89.27
december,2013,HKK,,,,8500,1.4,89.27
december,2013,JHC,,,,8500,1.4,89.27
december,2013,JHM,,,,8500,1.4,89.27
december,2013,KVK,,,,8500,1.4,89.27
december,2013,LBK,,,,8500,1.4,89.27
december,2013,MSK,,,,8500,1.4,89.27
december,2013,OLK,,,,8500,1.4,89.27
december,2013,PAK,,,,8500,1.4,89.27
december,2013,PHA,,,,8500,1.4,89.27
december,2013,PLK,,,,8500,1.4,89.27
december,2013,STC,,,,8500,1.4,89.27
december,2013,ULK,,,,8500,1.4,89.27
december,2013,VYS,,,,8500,1.4,89.27
december,2013,ZLK,,,,8500,1.4,89.27
january,2014,HKK,,,,8500,0.2,88.57
january,2014,JHC,,,,8500,0.2,88.57
january,2014,JHM,,,,8500,0.2,88.57
january,2014,KVK,,,,8500,0.2,88.57
january,2014,LBK,,,,8500,0.2,88.57
january,2014,MSK,,,,8500,0.2,88.57
january,2014,OLK,,,,8500,0.2,88.57
january,2014,PAK,,,,8500,0.2,88.57
january,2014,PHA,,,,8500,0.2,88.57
january,2014,PLK,,,,8500,0.2,88.57
january,2014,STC,,,,8500,0.2,88.57
january,2014,ULK,,,,8500,0.2,88.57
january,2014,VYS,,,,8500,0.2,88.57
january,2014,ZLK,,,,8500,0.2,88.57
february,2014,HKK,,,,8500,0.2,88.57
february,2014,JHC,,,,8500,0.2,88.57
february,2014,JHM,,,,8500,0.2,88.57
february,2014,KVK,,,,8500,0.2,88.57
february,2014,LBK,,,,8500,0.2,88.57
february,2014,MSK,,,,8500,0.2,88.57
february,2014,OLK,,,,8500,0.2,88.57
february,2014,PAK,,,,8500,0.2,88.57
february,2014,PHA,,,,8500,0.2,88.57
february,2014,PLK,,,,8500,0.2,88.57
february,2014,STC,,,,8500,0.2,88.57
february,2014,ULK,,,,8500,0.2,88.57
february,2014,VYS,,,,8500,0.2,88.57
february,2014,ZLK,,,,8500,0.2,88.57
march,2014,HKK,,,,8500,0.2,88.57
march,2014,JHC,,,,8500,0.2,88.57
march,2014,JHM,,,,8500,0.2,88.57
march,2014,KVK,,,,8500,0.2,88.57
march,2014,LBK,,,,8500,0.2,88.57
march,2014,MSK,,,,8500,0.2,88.57
march,2014,OLK,,,,8500,0.2,88.57
march,2014,PAK,,,,8500,0.2,88.57
march,2014,PHA,,,,8500,0.2,88.57
march,2014,PLK,,,,8500,0.2,88.57
march,2014,STC,,,,8500,0.2,88.57
march,2014,ULK,,,,8500,0.2,88.57
march,2014,VYS,,,,8500,0.2,88.57
march,2014,ZLK,,,,8500,0.2,88.57
april,2014,HKK,,,,8500,0.1,87.83
april,2014,JHC,,,,8500,0.1,87.83
april,2014,JHM,,,,8500,0.1,87.83
april,2014,KVK,,,,8500,0.1,87.83
april,2014,LBK,,,,8500,0.1,87.83
april,2014,MSK,,,,8500,0.1,87.83
april,2014,OLK,,,,8500,0.1,87.83
april,2014,PAK,,,,8500,0.1,87.83
april,2014,PHA,,,,8500,0.1,87.83
april,2014,PLK,,,,8500,0.1,87.83
april,2014,STC,,,,8500,0.1,87.83
april,2014,ULK,,,,8500,0.1,87.83
april,2014,VYS,,,,8500,0.1,87.83
april,2014,ZLK,,,,8500,0.1,87.83
may,2014,HKK,,,,8500,0.4,87.83
may,2014,JHC,,,,8500,0.4,87.83
may,2014,JHM,,,,8500,0.4,87.83
may,2014,KVK,,,,8500,0.4,87.83
may,2014,LBK,,,,8500,0.4,87.83
may,2014,MSK,,,,8500,0.4,87.83
may,2014,OLK,,,,8500,0.4,87.83
may,2014,PAK,,,,8500,0.4,87.83
may,2014,PHA,,,,8500,0.4,87.83
may,2014,PLK,,,,8500,0.4,87.83
may,2014,STC,,,,8500,0.4,87.83
may,2014,ULK,,,,8500,0.4,87.83
may,2014,VYS,,,,8500,0.4,87.83
may,2014,ZLK,,,,8500,0.4,87.83
june,2014,HKK,,,,8500,0.0,87.83
june,2014,JHC,,,,8500,0.0,87.83
june,2014,JHM,,,,8500,0.0,87.83
june,2014,KVK,,,,8500,0.0,87.83
june,2014,LBK,,,,8500,0.0,87.83
june,2014,MSK,,,,8500,0.0,87.83
june,2014,OLK,,,,8500,0.0,87.83
june,2014,PAK,,,,8500,0.0,87.83
june,2014,PHA,,,,8500,0.0,87.83
june,2014,PLK,,,,8500,0.0,87.83
june,2014,STC,,,,8500,0.0,87.83
june,2014,ULK,,,,8500,0.0,87.83
june,2014,VYS,,,,8500,0.0,87.83
june,2014,ZLK,,,,8500,0.0,87.83
july,2014,HKK,,,,8500,0.5,86.46
july,2014,JHC,,,,8500,0.5,86.46
july,2014,JHM,,,,8500,0.5,86.46
july,2014,KVK,,,,8500,0.5,86.46
july,2014,LBK,,,,8500,0.5,86.46
july,2014,MSK,,,,8500,0.5,86.46
july,2014,OLK,,,,8500,0.5,86.46
july,2014,PAK,,,,8500,0.5,86.46
july,2014,PHA,,,,8500,0.5,86.46
july,2014,PLK,,,,8500,0.5,86.46
july,2014,STC,,,,8500,0.5,86.46
july,2014,ULK,,,,8500,0.5,86.46
july,2014,VYS,,,,8500,0.5,86.46
july,2014,ZLK,,,,8500,0.5,86.46
august,2014,HKK,,,,8500,0.6,86.46
august,2014,JHC,,,,8500,0.6,86.46
august,2014,JHM,,,,8500,0.6,86.46
august,2014,KVK,,,,8500,0.6,86.46
august,2014,LBK,,,,8500,0.6,86.46
august,2014,MSK,,,,8500,0.6,86.46
august,2014,OLK,,,,8500,0.6,86.46
august,2014,PAK,,,,8500,0.6,86.46
august,2014,PHA,,,,8500,0.6,86.46
august,2014,PLK,,,,8500,0.6,86.46
august,2014,STC,,,,8500,0.6,86.46
august,2014,ULK,,,,8500,0.6,86.46
august,2014,VYS,,,,8500,0.6,86.46
august,2014,ZLK,,,,8500,0.6,86.46
september,2014,HKK,,,,8500,0.7,86.46
september,2014,JHC,,,,8500,0.7,86.46
september,2014,JHM,,,,8500,0.7,86.46
september,2014,KVK,,,,8500,0.7,86.46
september,2014,LBK,,,,8500,0.7,86.46
september,2014,MSK,,,,8500,0.7,86.46
september,2014,OLK,,,,8500,0.7,86.46
september,2014,PAK,,,,8500,0.7,86.46
september,2014,PHA,,,,8500,0.7,86.46
september,2014,PLK,,,,8500,0.7,86.46
september,2014,STC,,,,8500,0.7,86.46
september,2014,ULK,,,,8500,0.7,86.46
september,2014,VYS,,,,8500,0.7,86.46
september,2014,ZLK,,,,8500,0.7,86.46
october,2014,HKK,,,,8500,0.7,85.98
october,2014,JHC,,,,8500,0.7,85.98
october,2014,JHM,,,,8500,0.7,85.98
october,2014,KVK,,,,8500,0.7,85.98
october,2014,LBK,,,,8500,0.7,85.98
october,2014,MSK,,,,8500,0.7,85.98
october,2014,OLK,,,,8500,0.7,85.98
october,2014,PAK,,,,8500,0.7,85.98
october,2014,PHA,,,,8500,0.7,85.98
october,2014,PLK,,,,8500,0.7,85.98
october,2014,STC,,,,8500,0.7,85.98
october,2014,ULK,,,,8500,0.7,85.98
october,2014,VYS,,,,8500,0.7,85.98
october,2014,ZLK,,,,8500,0.7,85.98
november,2014,HKK,,,,8500,0.6,85.98
november,2014,JHC,,,,8500,0.6,85.98
november,2014,JHM,,,,8500,0.6,85.98
november,2014,KVK,,,,8500,0.6,85.98
november,2014,LBK,,,,8500,0.6,85.98
november,2014,MSK,,,,8500,0.6,85.98
november,2014,OLK,,,,8500,0.6,85.98
november,2014,PAK,,,,8500,0.6,85.98
november,2014,PHA,,,,8500,0.6,85.98
november,2014,PLK,,,,8500,0.6,85.98
november,2014,STC,,,,8500,0.6,85.98
november,2014,ULK,,,,8500,0.6,85.98
november,2014,VYS,,,,8500,0.6,85.98
november,2014,ZLK,,,,8500,0.6,85.98
december,2014,HKK,,,,8500,0.1,85.98
december,2014,JHC,,,,8500,0.1,85.98
december,2014,JHM,,,,8500,0.1,85.98
december,2014,KVK,,,,8500,0.1,85.98
december,2014,LBK,,,,8500,0.1,85.98
december,2014,MSK,,,,8500,0.1,85.98
december,2014,OLK,,,,8500,0.1,85.98
december,2014,PAK,,,,8500,0.1,85.98
december,2014,PHA,,,,8500,0.1,85.98
december,2014,PLK,,,,8500,0.1,85.98
december,2014,STC,,,,8500,0.1,85.98
december,2014,ULK,,,,8500,0.1,85.98
december,2014,VYS,,,,8500,0.1,85.98
december,2014,ZLK,,,,8500,0.1,85.98
january,2015,HKK,,,,9200,0.1,84.1
january,2015,JHC,,,,9200,0.1,84.1
january,2015,JHM,,,,9200,0.1,84.1
january,2015,KVK,,,,9200,0.1,84.1
january,2015,LBK,,,,9200,0.1,84.1
january,2015,MSK,,,,9200,0.1,84.1
january,2015,OLK,,,,9200,0.1,84.1
january,2015,PAK,,,,9200,0.1,84.1
january,2015,PHA,,,,9200,0.1,84.1
january,2015,PLK,,,,9200,0.1,84.1
january,2015,STC,,,,9200,0.1,84.1
january,2015,ULK,,,,9200,0.1,84.1
january,2015,VYS,,,,9200,0.1,84.1
january,2015,ZLK,,,,9200,0.1,84.1
february,2015,HKK,,,,9200,0.1,84.1
february,2015,JHC,,,,9200,0.1,84.1
february,2015,JHM,,,,9200,0.1,84.1
february,2015,KVK,,,,9200,0.1,84.1
february,2015,LBK,,,,9200,0.1,84.1
february,2015,MSK,,,,9200,0.1,84.1
february,2015,OLK,,,,9200,0.1,84.1
february,2015,PAK,,,,9200,0.1,84.1
february,2015,PHA,,,,9200,0.1,84.1
february,2015,PLK,,,,9200,0.1,84.1
february,2015,STC,,,,9200,0.1,84.1
february,2015,ULK,,,,9200,0.1,84.1
february,2015,VYS,,,,9200,0.1,84.1
february,2015,ZLK,,,,9200,0.1,84.1
march,2015,HKK,,,,9200,0.2,84.1
march,2015,JHC,,,,9200,0.2,84.1
march,2015,JHM,,,,9200,0.2,84.1
march,2015,KVK,,,,9200,0.2,84.1
march,2015,LBK,,,,9200,0.2,84.1
march,2015,MSK,,,,9200,0.2,84.1
march,2015,OLK,,,,9200,0.2,84.1
