month,year,kraj,avg_energy_price,avg_gasoline_price,avg_natural_gas_price
1,2008,PHA,88.462,1.7398,5.5025
1,2008,HKK,88.462,1.7398,5.5025
1,2008,STC,88.462,1.7398,5.5025
1,2008,PAK,88.462,1.7398,5.5025
1,2008,VYS,88.462,1.7398,5.5025
1,2008,JHC,88.462,1.7398,5.5025
1,2008,JHM,88.462,1.7398,5.5025
1,2008,PLK,88.462,1.7398,5.5025
1,2008,OLK,88.462,1.7398,5.5025
1,2008,KVK,88.462,1.7398,5.5025
1,2008,ZLK,88.462,1.7398,5.5025
1,2008,ULK,88.462,1.7398,5.5025
1,2008,MSK,88.462,1.7398,5.5025
1,2008,LBK,88.462,1.7398,5.5025
2,2008,PHA,90.187,1.7648,5.014
2,2008,HKK,90.187,1.7648,5.014
2,2008,STC,90.187,1.7648,5.014
2,2008,PAK,90.187,1.7648,5.014
2,2008,VYS,90.187,1.7648,5.014
2,2008,JHC,90.187,1.7648,5.014
2,2008,JHM,90.187,1.7648,5.014
2,2008,PLK,90.187,1.7648,5.014
2,2008,OLK,90.187,1.7648,5.014
2,2008,KVK,90.187,1.7648,5.014
2,2008,ZLK,90.187,1.7648,5.014
2,2008,ULK,90.187,1.7648,5.014
2,2008,MSK,90.187,1.7648,5.014
2,2008,LBK,90.187,1.7648,5.014
3,2008,PHA,97.428,1.8749,6.8309
3,2008,HKK,97.428,1.8749,6.8309
3,2008,STC,97.428,1.8749,6.8309
3,2008,PAK,97.428,1.8749,6.8309
3,2008,VYS,97.428,1.8749,6.8309
3,2008,JHC,97.428,1.8749,6.8309
3,2008,JHM,97.428,1.8749,6.8309
3,2008,PLK,97.428,1.8749,6.8309
3,2008,OLK,97.428,1.8749,6.8309
3,2008,KVK,97.428,1.8749,6.8309
3,2008,ZLK,97.428,1.8749,6.8309
3,2008,ULK,97.428,1.8749,6.8309
3,2008,MSK,97.428,1.8749,6.8309
3,2008,LBK,97.428,1.8749,6.8309
4,2008,PHA,101.01,1.9133,10.286
4,2008,HKK,101.01,1.9133,10.286
4,2008,STC,101.01,1.9133,10.286
4,2008,PAK,101.01,1.9133,10.286
4,2008,VYS,101.01,1.9133,10.286
4,2008,JHC,101.01,1.9133,10.286
4,2008,JHM,101.01,1.9133,10.286
4,2008,PLK,101.01,1.9133,10.286
4,2008,OLK,101.01,1.9133,10.286
4,2008,KVK,101.01,1.9133,10.286
4,2008,ZLK,101.01,1.9133,10.286
4,2008,ULK,101.01,1.9133,10.286
4,2008,MSK,101.01,1.9133,10.286
4,2008,LBK,101.01,1.9133,10.286
5,2008,PHA,109.8,1.9688,11.388
5,2008,HKK,109.8,1.9688,11.388
5,2008,STC,109.8,1.9688,11.388
5,2008,PAK,109.8,1.9688,11.388
5,2008,VYS,109.8,1.9688,11.388
5,2008,JHC,109.8,1.9688,11.388
5,2008,JHM,109.8,1.9688,11.388
5,2008,PLK,109.8,1.9688,11.388
5,2008,OLK,109.8,1.9688,11.388
5,2008,KVK,109.8,1.9688,11.388
5,2008,ZLK,109.8,1.9688,11.388
5,2008,ULK,109.8,1.9688,11.388
5,2008,MSK,109.8,1.9688,11.388
5,2008,LBK,109.8,1.9688,11.388
6,2008,PHA,121.61,2.0888,12.694
6,2008,HKK,121.61,2.0888,12.694
6,2008,STC,121.61,2.0888,12.694
6,2008,PAK,121.61,2.0888,12.694
6,2008,VYS,121.61,2.0888,12.694
6,2008,JHC,121.61,2.0888,12.694
6,2008,JHM,121.61,2.0888,12.694
6,2008,PLK,121.61,2.0888,12.694
6,2008,OLK,121.61,2.0888,12.694
6,2008,KVK,121.61,2.0888,12.694
6,2008,ZLK,121.61,2.0888,12.694
6,2008,ULK,121.61,2.0888,12.694
6,2008,MSK,121.61,2.0888,12.694
6,2008,LBK,121.61,2.0888,12.694
7,2008,PHA,130.83,2.1756,10.847
7,2008,HKK,130.83,2.1756,10.847
7,2008,STC,130.83,2.1756,10.847
7,2008,PAK,130.83,2.1756,10.847
7,2008,VYS,130.83,2.1756,10.847
7,2008,JHC,130.83,2.1756,10.847
7,2008,JHM,130.83,2.1756,10.847
7,2008,PLK,130.83,2.1756,10.847
7,2008,OLK,130.83,2.1756,10.847
7,2008,KVK,130.83,2.1756,10.847
7,2008,ZLK,130.83,2.1756,10.847
7,2008,ULK,130.83,2.1756,10.847
7,2008,MSK,130.83,2.1756,10.847
7,2008,LBK,130.83,2.1756,10.847
8,2008,PHA,120.3,1.9338,7.8154
8,2008,HKK,120.3,1.9338,7.8154
8,2008,STC,120.3,1.9338,7.8154
8,2008,PAK,120.3,1.9338,7.8154
8,2008,VYS,120.3,1.9338,7.8154
8,2008,JHC,120.3,1.9338,7.8154
8,2008,JHM,120.3,1.9338,7.8154
8,2008,PLK,120.3,1.9338,7.8154
8,2008,OLK,120.3,1.9338,7.8154
8,2008,KVK,120.3,1.9338,7.8154
8,2008,ZLK,120.3,1.9338,7.8154
8,2008,ULK,120.3,1.9338,7.8154
8,2008,MSK,120.3,1.9338,7.8154
8,2008,LBK,120.3,1.9338,7.8154
9,2008,PHA,114.27,1.8183,7.5539
9,2008,HKK,114.27,1.8183,7.5539
9,2008,STC,114.27,1.8183,7.5539
9,2008,PAK,114.27,1.8183,7.5539
9,2008,VYS,114.27,1.8183,7.5539
9,2008,JHC,114.27,1.8183,7.5539
9,2008,JHM,114.27,1.8183,7.5539
9,2008,PLK,114.27,1.8183,7.5539
9,2008,OLK,114.27,1.8183,7.5539
9,2008,KVK,114.27,1.8183,7.5539
9,2008,ZLK,114.27,1.8183,7.5539
9,2008,ULK,114.27,1.8183,7.5539
9,2008,MSK,114.27,1.8183,7.5539
9,2008,LBK,114.27,1.8183,7.5539
10,2008,PHA,98.974,1.5877,6.7534
10,2008,HKK,98.974,1.5877,6.7534
10,2008,STC,98.974,1.5877,6.7534
10,2008,PAK,98.974,1.5877,6.7534
10,2008,VYS,98.974,1.5877,6.7534
10,2008,JHC,98.974,1.5877,6.7534
10,2008,JHM,98.974,1.5877,6.7534
10,2008,PLK,98.974,1.5877,6.7534
10,2008,OLK,98.974,1.5877,6.7534
10,2008,KVK,98.974,1.5877,6.7534
10,2008,ZLK,98.974,1.5877,6.7534
10,2008,ULK,98.974,1.5877,6.7534
10,2008,MSK,98.974,1.5877,6.7534
10,2008,LBK,98.974,1.5877,6.7534
11,2008,PHA,80.695,1.3289,6.6964
11,2008,HKK,80.695,1.3289,6.6964
11,2008,STC,80.695,1.3289,6.6964
11,2008,PAK,80.695,1.3289,6.6964
11,2008,VYS,80.695,1.3289,6.6964
11,2008,JHC,80.695,1.3289,6.6964
11,2008,JHM,80.695,1.3289,6.6964
11,2008,PLK,80.695,1.3289,6.6964
11,2008,OLK,80.695,1.3289,6.6964
11,2008,KVK,80.695,1.3289,6.6964
11,2008,ZLK,80.695,1.3289,6.6964
11,2008,ULK,80.695,1.3289,6.6964
11,2008,MSK,80.695,1.3289,6.6964
11,2008,LBK,80.695,1.3289,6.6964
12,2008,PHA,75.43,1.2174,5.7846
12,2008,HKK,75.43,1.2174,5.7846
12,2008,STC,75.43,1.2174,5.7846
12,2008,PAK,75.43,1.2174,5.7846
12,2008,VYS,75.43,1.2174,5.7846
12,2008,JHC,75.43,1.2174,5.7846
12,2008,JHM,75.43,1.2174,5.7846
12,2008,PLK,75.43,1.2174,5.7846
12,2008,OLK,75.43,1.2174,5.7846
12,2008,KVK,75.43,1.2174,5.7846
12,2008,ZLK,75.43,1.2174,5.7846
12,2008,ULK,75.43,1.2174,5.7846
12,2008,MSK,75.43,1.2174,5.7846
12,2008,LBK,75.43,1.2174,5.7846
1,2009,PHA,70.209,1.1317,5.0707
1,2009,HKK,70.209,1.1317,5.0707
1,2009,STC,70.209,1.1317,5.0707
1,2009,PAK,70.209,1.1317,5.0707
1,2009,VYS,70.209,1.1317,5.0707
1,2009,JHC,70.209,1.1317,5.0707
1,2009,JHM,70.209,1.1317,5.0707
1,2009,PLK,70.209,1.1317,5.0707
1,2009,OLK,70.209,1.1317,5.0707
1,2009,KVK,70.209,1.1317,5.0707
1,2009,ZLK,70.209,1.1317,5.0707
1,2009,ULK,70.209,1.1317,5.0707
1,2009,MSK,70.209,1.1317,5.0707
1,2009,LBK,70.209,1.1317,5.0707
2,2009,PHA,58.751,1.1088,4.3675
2,2009,HKK,58.751,1.1088,4.3675
2,2009,STC,58.751,1.1088,4.3675
2,2009,PAK,58.751,1.1088,4.3675
2,2009,VYS,58.751,1.1088,4.3675
2,2009,JHC,58.751,1.1088,4.3675
2,2009,JHM,58.751,1.1088,4.3675
2,2009,PLK,58.751,1.1088,4.3675
2,2009,OLK,58.751,1.1088,4.3675
2,2009,KVK,58.751,1.1088,4.3675
2,2009,ZLK,58.751,1.1088,4.3675
2,2009,ULK,58.751,1.1088,4.3675
2,2009,MSK,58.751,1.1088,4.3675
2,2009,LBK,58.751,1.1088,4.3675
3,2009,PHA,59.799,1.213,4.0125
3,2009,HKK,59.799,1.213,4.0125
3,2009,STC,59.799,1.213,4.0125
3,2009,PAK,59.799,1.213,4.0125
3,2009,VYS,59.799,1.213,4.0125
3,2009,JHC,59.799,1.213,4.0125
3,2009,JHM,59.799,1.213,4.0125
3,2009,PLK,59.799,1.213,4.0125
3,2009,OLK,59.799,1.213,4.0125
3,2009,KVK,59.799,1.213,4.0125
3,2009,ZLK,59.799,1.213,4.0125
3,2009,ULK,59.799,1.213,4.0125
3,2009,MSK,59.799,1.213,4.0125
3,2009,LBK,59.799,1.213,4.0125
4,2009,PHA,66.909,1.2754,3.5603
4,2009,HKK,66.909,1.2754,3.5603
4,2009,STC,66.909,1.2754,3.5603
4,2009,PAK,66.909,1.2754,3.5603
4,2009,VYS,66.909,1.2754,3.5603
4,2009,JHC,66.909,1.2754,3.5603
4,2009,JHM,66.909,1.2754,3.5603
4,2009,PLK,66.909,1.2754,3.5603
4,2009,OLK,66.909,1.2754,3.5603
4,2009,KVK,66.909,1.2754,3.5603
4,2009,ZLK,66.909,1.2754,3.5603
4,2009,ULK,66.909,1.2754,3.5603
4,2009,MSK,66.909,1.2754,3.5603
4,2009,LBK,66.909,1.2754,3.5603
5,2009,PHA,71.239,1.3651,3.9148
5,2009,HKK,71.239,1.3651,3.9148
5,2009,STC,71.239,1.3651,3.9148
5,2009,PAK,71.239,1.3651,3.9148
5,2009,VYS,71.239,1.3651,3.9148
5,2009,JHC,71.239,1.3651,3.9148
5,2009,JHM,71.239,1.3651,3.9148
5,2009,PLK,71.239,1.3651,3.9148
5,2009,OLK,71.239,1.3651,3.9148
5,2009,KVK,71.239,1.3651,3.9148
5,2009,ZLK,71.239,1.3651,3.9148
5,2009,ULK,71.239,1.3651,3.9148
5,2009,MSK,71.239,1.3651,3.9148
5,2009,LBK,71.239,1.3651,3.9148
6,2009,PHA,70.627,1.5049,3.9443
6,2009,HKK,70.627,1.5049,3.9443
6,2009,STC,70.627,1.5049,3.9443
6,2009,PAK,70.627,1.5049,3.9443
6,2009,VYS,70.627,1.5049,3.9443
6,2009,JHC,70.627,1.5049,3.9443
6,2009,JHM,70.627,1.5049,3.9443
6,2009,PLK,70.627,1.5049,3.9443
6,2009,OLK,70.627,1.5049,3.9443
6,2009,KVK,70.627,1.5049,3.9443
6,2009,ZLK,70.627,1.5049,3.9443
6,2009,ULK,70.627,1.5049,3.9443
6,2009,MSK,70.627,1.5049,3.9443
6,2009,LBK,70.627,1.5049,3.9443
7,2009,PHA,66.293,1.5577,3.5516
7,2009,HKK,66.293,1.5577,3.5516
7,2009,STC,66.293,1.5577,3.5516
7,2009,PAK,66.293,1.5577,3.5516
7,2009,VYS,66.293,1.5577,3.5516
7,2009,JHC,66.293,1.5577,3.5516
7,2009,JHM,66.293,1.5577,3.5516
7,2009,PLK,66.293,1.5577,3.5516
7,2009,OLK,66.293,1.5577,3.5516
7,2009,KVK,66.293,1.5577,3.5516
7,2009,ZLK,66.293,1.5577,3.5516
7,2009,ULK,66.293,1.5577,3.5516
7,2009,MSK,66.293,1.5577,3.5516
7,2009,LBK,66.293,1.5577,3.5516
8,2009,PHA,68.197,1.5963,3.3074
8,2009,HKK,68.197,1.5963,3.3074
8,2009,STC,68.197,1.5963,3.3074
8,2009,PAK,68.197,1.5963,3.3074
8,2009,VYS,68.197,1.5963,3.3074
8,2009,JHC,68.197,1.5963,3.3074
8,2009,JHM,68.197,1.5963,3.3074
8,2009,PLK,68.197,1.5963,3.3074
8,2009,OLK,68.197,1.5963,3.3074
8,2009,KVK,68.197,1.5963,3.3074
8,2009,ZLK,68.197,1.5963,3.3074
8,2009,ULK,68.197,1.5963,3.3074
8,2009,MSK,68.197,1.5963,3.3074
8,2009,LBK,68.197,1.5963,3.3074
9,2009,PHA,66.192,1.6218,3.4342
9,2009,HKK,66.192,1.6218,3.4342
9,2009,STC,66.192,1.6218,3.4342
9,2009,PAK,66.192,1.6218,3.4342
9,2009,VYS,66.192,1.6218,3.4342
9,2009,JHC,66.192,1.6218,3.4342
9,2009,JHM,66.192,1.6218,3.4342
9,2009,PLK,66.192,1.6218,3.4342
9,2009,OLK,66.192,1.6218,3.4342
9,2009,KVK,66.192,1.6218,3.4342
9,2009,ZLK,66.192,1.6218,3.4342
9,2009,ULK,66.192,1.6218,3.4342
9,2009,MSK,66.192,1.6218,3.4342
9,2009,LBK,66.192,1.6218,3.4342
10,2009,PHA,67.146,1.5771,4.8268
10,2009,HKK,67.146,1.5771,4.8268
10,2009,STC,67.146,1.5771,4.8268
10,2009,PAK,67.146,1.5771,4.8268
10,2009,VYS,67.146,1.5771,4.8268
10,2009,JHC,67.146,1.5771,4.8268
10,2009,JHM,67.146,1.5771,4.8268
10,2009,PLK,67.146,1.5771,4.8268
10,2009,OLK,67.146,1.5771,4.8268
10,2009,KVK,67.146,1.5771,4.8268
10,2009,ZLK,67.146,1.5771,4.8268
10,2009,ULK,67.146,1.5771,4.8268
10,2009,MSK,67.146,1.5771,4.8268
10,2009,LBK,67.146,1.5771,4.8268
11,2009,PHA,65.089,1.638,4.6558
11,2009,HKK,65.089,1.638,4.6558
11,2009,STC,65.089,1.638,4.6558
11,2009,PAK,65.089,1.638,4.6558
11,2009,VYS,65.089,1.638,4.6558
11,2009,JHC,65.089,1.638,4.6558
11,2009,JHM,65.089,1.638,4.6558
11,2009,PLK,65.089,1.638,4.6558
11,2009,OLK,65.089,1.638,4.6558
11,2009,KVK,65.089,1.638,4.6558
11,2009,ZLK,65.089,1.638,4.6558
11,2009,ULK,65.089,1.638,4.6558
11,2009,MSK,65.089,1.638,4.6558
11,2009,LBK,65.089,1.638,4.6558
12,2009,PHA,62.415,1.5794,5.3383
12,2009,HKK,62.415,1.5794,5.3383
12,2009,STC,62.415,1.5794,5.3383
12,2009,PAK,62.415,1.5794,5.3383
12,2009,VYS,62.415,1.5794,5.3383
12,2009,JHC,62.415,1.5794,5.3383
12,2009,JHM,62.415,1.5794,5.3383
12,2009,PLK,62.415,1.5794,5.3383
12,2009,OLK,62.415,1.5794,5.3383
12,2009,KVK,62.415,1.5794,5.3383
12,2009,ZLK,62.415,1.5794,5.3383
12,2009,ULK,62.415,1.5794,5.3383
12,2009,MSK,62.415,1.5794,5.3383
12,2009,LBK,62.415,1.5794,5.3383
1,2010,PHA,68.621,1.6446,5.5771
1,2010,HKK,68.621,1.6446,5.5771
1,2010,STC,68.621,1.6446,5.5771
1,2010,PAK,68.621,1.6446,5.5771
1,2010,VYS,68.621,1.6446,5.5771
1,2010,JHC,68.621,1.6446,5.5771
1,2010,JHM,68.621,1.6446,5.5771
1,2010,PLK,68.621,1.6446,5.5771
1,2010,OLK,68.621,1.6446,5.5771
1,2010,KVK,68.621,1.6446,5.5771
1,2010,ZLK,68.621,1.6446,5.5771
1,2010,ULK,68.621,1.6446,5.5771
1,2010,MSK,68.621,1.6446,5.5771
1,2010,LBK,68.621,1.6446,5.5771
2,2010,PHA,62.545,1.5948,5.2291
2,2010,HKK,62.545,1.5948,5.2291
2,2010,STC,62.545,1.5948,5.2291
2,2010,PAK,62.545,1.5948,5.2291
2,2010,VYS,62.545,1.5948,5.2291
2,2010,JHC,62.545,1.5948,5.2291
2,2010,JHM,62.545,1.5948,5.2291
2,2010,PLK,62.545,1.5948,5.2291
2,2010,OLK,62.545,1.5948,5.2291
2,2010,KVK,62.545,1.5948,5.2291
2,2010,ZLK,62.545,1.5948,5.2291
2,2010,ULK,62.545,1.5948,5.2291
2,2010,MSK,62.545,1.5948,5.2291
2,2010,LBK,62.545,1.5948,5.2291
3,2010,PHA,59.642,1.6536,4.3021
3,2010,HKK,59.642,1.6536,4.3021
3,2010,STC,59.642,1.6536,4.3021
3,2010,PAK,59.642,1.6536,4.3021
3,2010,VYS,59.642,1.6536,4.3021
3,2010,JHC,59.642,1.6536,4.3021
3,2010,JHM,59.642,1.6536,4.3021
3,2010,PLK,59.642,1.6536,4.3021
3,2010,OLK,59.642,1.6536,4.3021
3,2010,KVK,59.642,1.6536,4.3021
3,2010,ZLK,59.642,1.6536,4.3021
3,2010,ULK,59.642,1.6536,4.3021
3,2010,MSK,59.642,1.6536,4.3021
3,2010,LBK,59.642,1.6536,4.3021
4,2010,PHA,62.85,1.6847,4.0907
4,2010,HKK,62.85,1.6847,4.0907
4,2010,STC,62.85,1.6847,4.0907
4,2010,PAK,62.85,1.6847,4.0907
4,2010,VYS,62.85,1.6847,4.0907
4,2010,JHC,62.85,1.6847,4.0907
4,2010,JHM,62.85,1.6847,4.0907
4,2010,PLK,62.85,1.6847,4.0907
4,2010,OLK,62.85,1.6847,4.0907
4,2010,KVK,62.85,1.6847,4.0907
4,2010,ZLK,62.85,1.6847,4.0907
4,2010,ULK,62.85,1.6847,4.0907
4,2010,MSK,62.85,1.6847,4.0907
4,2010,LBK,62.85,1.6847,4.0907
5,2010,PHA,62.738,1.5801,4.1652
5,2010,HKK,62.738,1.5801,4.1652
5,2010,STC,62.738,1.5801,4.1652
5,2010,PAK,62.738,1.5801,4.1652
5,2010,VYS,62.738,1.5801,4.1652
5,2010,JHC,62.738,1.5801,4.1652
5,2010,JHM,62.738,1.5801,4.1652
5,2010,PLK,62.738,1.5801,4.1652
5,2010,OLK,62.738,1.5801,4.1652
5,2010,KVK,62.738,1.5801,4.1652
5,2010,ZLK,62.738,1.5801,4.1652
5,2010,ULK,62.738,1.5801,4.1652
5,2010,MSK,62.738,1.5801,4.1652
5,2010,LBK,62.738,1.5801,4.1652
6,2010,PHA,62.354,1.5264,4.7808
6,2010,HKK,62.354,1.5264,4.7808
6,2010,STC,62.354,1.5264,4.7808
6,2010,PAK,62.354,1.5264,4.7808
6,2010,VYS,62.354,1.5264,4.7808
6,2010,JHC,62.354,1.5264,4.7808
6,2010,JHM,62.354,1.5264,4.7808
6,2010,PLK,62.354,1.5264,4.7808
6,2010,OLK,62.354,1.5264,4.7808
6,2010,KVK,62.354,1.5264,4.7808
6,2010,ZLK,62.354,1.5264,4.7808
6,2010,ULK,62.354,1.5264,4.7808
6,2010,MSK,62.354,1.5264,4.7808
6,2010,LBK,62.354,1.5264,4.7808
7,2010,PHA,62.068,1.6284,4.601
7,2010,HKK,62.068,1.6284,4.601
7,2010,STC,62.068,1.6284,4.601
7,2010,PAK,62.068,1.6284,4.601
7,2010,VYS,62.068,1.6284,4.601
7,2010,JHC,62.068,1.6284,4.601
7,2010,JHM,62.068,1.6284,4.601
7,2010,PLK,62.068,1.6284,4.601
7,2010,OLK,62.068,1.6284,4.601
7,2010,KVK,62.068,1.6284,4.601
7,2010,ZLK,62.068,1.6284,4.601
7,2010,ULK,62.068,1.6284,4.601
7,2010,MSK,62.068,1.6284,4.601
7,2010,LBK,62.068,1.6284,4.601
8,2010,PHA,62.907,1.6438,4.2386
8,2010,HKK,62.907,1.6438,4.2386
8,2010,STC,62.907,1.6438,4.2386
8,2010,PAK,62.907,1.6438,4.2386
8,2010,VYS,62.907,1.6438,4.2386
8,2010,JHC,62.907,1.6438,4.2386
8,2010,JHM,62.907,1.6438,4.2386
8,2010,PLK,62.907,1.6438,4.2386
8,2010,OLK,62.907,1.6438,4.2386
8,2010,KVK,62.907,1.6438,4.2386
8,2010,ZLK,62.907,1.6438,4.2386
8,2010,ULK,62.907,1.6438,4.2386
8,2010,MSK,62.907,1.6438,4.2386
8,2010,LBK,62.907,1.6438,4.2386
9,2010,PHA,62.941,1.6608,3.8894
9,2010,HKK,62.941,1.6608,3.8894
9,2010,STC,62.941,1.6608,3.8894
9,2010,PAK,62.941,1.6608,3.8894
9,2010,VYS,62.941,1.6608,3.8894
9,2010,JHC,62.941,1.6608,3.8894
9,2010,JHM,62.941,1.6608,3.8894
9,2010,PLK,62.941,1.6608,3.8894
9,2010,OLK,62.941,1.6608,3.8894
9,2010,KVK,62.941,1.6608,3.8894
9,2010,ZLK,62.941,1.6608,3.8894
9,2010,ULK,62.941,1.6608,3.8894
9,2010,MSK,62.941,1.6608,3.8894
9,2010,LBK,62.941,1.6608,3.8894
10,2010,PHA,64.74,1.7685,3.6035
10,2010,HKK,64.74,1.7685,3.6035
10,2010,STC,64.74,1.7685,3.6035
10,2010,PAK,64.74,1.7685,3.6035
10,2010,VYS,64.74,1.7685,3.6035
10,2010,JHC,64.74,1.7685,3.6035
10,2010,JHM,64.74,1.7685,3.6035
10,2010,PLK,64.74,1.7685,3.6035
10,2010,OLK,64.74,1.7685,3.6035
10,2010,KVK,64.74,1.7685,3.6035
10,2010,ZLK,64.74,1.7685,3.6035
10,2010,ULK,64.74,1.7685,3.6035
10,2010,MSK,64.74,1.7685,3.6035
10,2010,LBK,64.74,1.7685,3.6035
11,2010,PHA,63.157,1.7346,4.0617
11,2010,HKK,63.157,1.7346,4.0617
11,2010,STC,63.157,1.7346,4.0617
11,2010,PAK,63.157,1.7346,4.0617
11,2010,VYS,63.157,1.7346,4.0617
11,2010,JHC,63.157,1.7346,4.0617
11,2010,JHM,63.157,1.7346,4.0617
11,2010,PLK,63.157,1.7346,4.0617
11,2010,OLK,63.157,1.7346,4.0617
11,2010,KVK,63.157,1.7346,4.0617
11,2010,ZLK,63.157,1.7346,4.0617
11,2010,ULK,63.157,1.7346,4.0617
11,2010,MSK,63.157,1.7346,4.0617
11,2010,LBK,63.157,1.7346,4.0617
12,2010,PHA,64.712,1.7136,4.2796
12,2010,HKK,64.712,1.7136,4.2796
12,2010,STC,64.712,1.7136,4.2796
12,2010,PAK,64.712,1.7136,4.2796
12,2010,VYS,64.712,1.7136,4.2796
12,2010,JHC,64.712,1.7136,4.2796
12,2010,JHM,64.712,1.7136,4.2796
12,2010,PLK,64.712,1.7136,4.2796
12,2010,OLK,64.712,1.7136,4.2796
12,2010,KVK,64.712,1.7136,4.2796
12,2010,ZLK,64.712,1.7136,4.2796
12,2010,ULK,64.712,1.7136,4.2796
12,2010,MSK,64.712,1.7136,4.2796
12,2010,LBK,64.712,1.7136,4.2796
1,2011,PHA,66.995,1.8152,4.4904
1,2011,HKK,66.995,1.8152,4.4904
1,2011,STC,66.995,1.8152,4.4904
1,2011,PAK,66.995,1.8152,4.4904
1,2011,VYS,66.995,1.8152,4.4904
1,2011,JHC,66.995,1.8152,4.4904
1,2011,JHM,66.995,1.8152,4.4904
1,2011,PLK,66.995,1.8152,4.4904
1,2011,OLK,66.995,1.8152,4.4904
1,2011,KVK,66.995,1.8152,4.4904
1,2011,ZLK,66.995,1.8152,4.4904
1,2011,ULK,66.995,1.8152,4.4904
1,2011,MSK,66.995,1.8152,4.4904
1,2011,LBK,66.995,1.8152,4.4904
2,2011,PHA,68.604,1.8636,4.034
2,2011,HKK,68.604,1.8636,4.034
2,2011,STC,68.604,1.8636,4.034
2,2011,PAK,68.604,1.8636,4.034
2,2011,VYS,68.604,1.8636,4.034
2,2011,JHC,68.604,1.8636,4.034
2,2011,JHM,68.604,1.8636,4.034
2,2011,PLK,68.604,1.8636,4.034
2,2011,OLK,68.604,1.8636,4.034
2,2011,KVK,68.604,1.8636,4.034
2,2011,ZLK,68.604,1.8636,4.034
2,2011,ULK,68.604,1.8636,4.034
2,2011,MSK,68.604,1.8636,4.034
2,2011,LBK,68.604,1.8636,4.034
3,2011,PHA,75.449,1.9535,4.0706
3,2011,HKK,75.449,1.9535,4.0706
3,2011,STC,75.449,1.9535,4.0706
3,2011,PAK,75.449,1.9535,4.0706
3,2011,VYS,75.449,1.9535,4.0706
3,2011,JHC,75.449,1.9535,4.0706
3,2011,JHM,75.449,1.9535,4.0706
3,2011,PLK,75.449,1.9535,4.0706
3,2011,OLK,75.449,1.9535,4.0706
3,2011,KVK,75.449,1.9535,4.0706
3,2011,ZLK,75.449,1.9535,4.0706
3,2011,ULK,75.449,1.9535,4.0706
3,2011,MSK,75.449,1.9535,4.0706
3,2011,LBK,75.449,1.9535,4.0706
4,2011,PHA,81.11,2.072,4.2704
4,2011,HKK,81.11,2.072,4.2704
4,2011,STC,81.11,2.072,4.2704
4,2011,PAK,81.11,2.072,4.2704
4,2011,VYS,81.11,2.072,4.2704
4,2011,JHC,81.11,2.072,4.2704
4,2011,JHM,81.11,2.072,4.2704
4,2011,PLK,81.11,2.072,4.2704
4,2011,OLK,81.11,2.072,4.2704
4,2011,KVK,81.11,2.072,4.2704
4,2011,ZLK,81.11,2.072,4.2704
4,2011,ULK,81.11,2.072,4.2704
4,2011,MSK,81.11,2.072,4.2704
4,2011,LBK,81.11,2.072,4.2704
5,2011,PHA,80.973,2.0658,4.349
5,2011,HKK,80.973,2.0658,4.349
5,2011,STC,80.973,2.0658,4.349
5,2011,PAK,80.973,2.0658,4.349
5,2011,VYS,80.973,2.0658,4.349
5,2011,JHC,80.973,2.0658,4.349
5,2011,JHM,80.973,2.0658,4.349
5,2011,PLK,80.973,2.0658,4.349
5,2011,OLK,80.973,2.0658,4.349
5,2011,KVK,80.973,2.0658,4.349
5,2011,ZLK,80.973,2.0658,4.349
5,2011,ULK,80.973,2.0658,4.349
5,2011,MSK,80.973,2.0658,4.349
5,2011,LBK,80.973,2.0658,4.349
6,2011,PHA,81.173,2.0605,4.5297
6,2011,HKK,81.173,2.0605,4.5297
6,2011,STC,81.173,2.0605,4.5297
6,2011,PAK,81.173,2.0605,4.5297
6,2011,VYS,81.173,2.0605,4.5297
6,2011,JHC,81.173,2.0605,4.5297
6,2011,JHM,81.173,2.0605,4.5297
6,2011,PLK,81.173,2.0605,4.5297
6,2011,OLK,81.173,2.0605,4.5297
6,2011,KVK,81.173,2.0605,4.5297
6,2011,ZLK,81.173,2.0605,4.5297
6,2011,ULK,81.173,2.0605,4.5297
6,2011,MSK,81.173,2.0605,4.5297
6,2011,LBK,81.173,2.0605,4.5297
7,2011,PHA,79.002,2.0399,4.3514
7,2011,HKK,79.002,2.0399,4.3514
7,2011,STC,79.002,2.0399,4.3514
7,2011,PAK,79.002,2.0399,4.3514
7,2011,VYS,79.002,2.0399,4.3514
7,2011,JHC,79.002,2.0399,4.3514
7,2011,JHM,79.002,2.0399,4.3514
7,2011,PLK,79.002,2.0399,4.3514
7,2011,OLK,79.002,2.0399,4.3514
7,2011,KVK,79.002,2.0399,4.3514
7,2011,ZLK,79.002,2.0399,4.3514
7,2011,ULK,79.002,2.0399,4.3514
7,2011,MSK,79.002,2.0399,4.3514
7,2011,LBK,79.002,2.0399,4.3514
8,2011,PHA,79.348,2.0466,3.9868
8,2011,HKK,79.348,2.0466,3.9868
8,2011,STC,79.348,2.0466,3.9868
8,2011,PAK,79.348,2.0466,3.9868
8,2011,VYS,79.348,2.0466,3.9868
8,2011,JHC,79.348,2.0466,3.9868
8,2011,JHM,79.348,2.0466,3.9868
8,2011,PLK,79.348,2.0466,3.9868
8,2011,OLK,79.348,2.0466,3.9868
8,2011,KVK,79.348,2.0466,3.9868
8,2011,ZLK,79.348,2.0466,3.9868
